ID,Predicted
141485,207P00000X
141486,2084N0400X
141489,2084N0400X
141491,207Q00000X
141493,207Q00000X
141496,2084P0800X
141499,2080P0008X
141500,207Q00000X
141502,207Q00000X
141506,2084P0800X
141525,2084N0400X
141526,2084N0400X
141528,207RA0401X
141531,
141533,2084P0800X
141535,207Q00000X
141546,207L00000X
141550,2084P0800X
141552,2084N0400X
141553,2084P0800X
141554,2084P0800X
141558,207R00000X
141564,207ND0101X
141580,207Q00000X
141583,2084P0800X
141584,2084P0800X
141587,363L00000X
141592,207R00000X
141593,207T00000X
141594,2084N0400X
141597,
141599,2084V0102X
141604,2084P0800X
141605,207R00000X
141613,
141615,2084P0800X
141616,363A00000X
141617,2084P0800X
141625,2084N0402X
141628,207R00000X
141636,2084N0400X
141638,2084P0800X
141642,207T00000X
141646,207Q00000X
141647,207Q00000X
141649,2084N0400X
141652,207T00000X
141668,
141670,2084P0800X
141671,2084P0800X
141673,207T00000X
141675,2084P0800X
141677,207RG0100X
141682,2084P0800X
141686,207T00000X
141687,207RI0200X
141690,207RC0000X
141692,2084P0804X
141695,
141697,208000000X
141703,2085R0001X
141712,207RG0100X
141715,207Q00000X
141719,2084P0800X
141720,207N00000X
141724,2084N0400X
141735,2084P0800X
141736,2084N0400X
141742,207R00000X
141745,207RP1001X
141746,207R00000X
141748,207RR0500X
141750,2084N0400X
141753,2084P0800X
141754,207PP0204X
141755,2084A2900X
141756,2084N0400X
141758,207R00000X
141759,207R00000X
141763,2084N0402X
141765,
141767,207R00000X
141768,
141770,207P00000X
141776,
141782,207Q00000X
141786,2084P0800X
141791,2084P0800X
141796,2084N0402X
141797,2084N0402X
141804,207R00000X
141807,207R00000X
141812,207R00000X
141816,2084N0402X
141817,2084N0400X
141823,364SP0808X
141825,207RE0101X
141828,
141833,2084P0800X
141836,207Q00000X
141837,207Q00000X
141838,2085R0001X
141839,2084P0800X
141840,
141843,207R00000X
141844,207Q00000X
141845,
141854,2084N0400X
141859,207Q00000X
141869,208000000X
141871,2084P0800X
141879,2084P0800X
141880,207R00000X
141881,2084P0800X
141886,2084P0800X
141892,208100000X
141895,2084P0800X
141897,2084P0800X
141901,2084N0400X
141903,2084N0400X
141906,2084N0400X
141911,
141917,2084N0400X
141925,207QG0300X
141932,207RH0003X
141934,207R00000X
141935,208D00000X
141936,207Q00000X
141937,207Q00000X
141943,207RH0000X
141944,207V00000X
141949,207Q00000X
141951,2084P0800X
141954,207R00000X
141955,207R00000X
141958,207Q00000X
141963,207R00000X
141973,207RG0100X
141977,
141985,2084N0400X
141987,207R00000X
141989,174400000X
141991,208000000X
141992,
142000,2084N0400X
142007,2084N0400X
142008,2084N0400X
142024,207RG0100X
142025,207RI0011X
142027,207X00000X
142028,
142029,208000000X
142030,363LA2100X
142032,2084P0800X
142033,2084P0800X
142036,207Q00000X
142037,
142038,207Q00000X
142041,207Q00000X
142043,2084N0400X
142045,2084N0400X
142048,2084N0402X
142052,207Q00000X
142060,2084P0800X
142067,2084N0400X
142068,363LP0808X
142071,207RG0100X
142074,2080A0000X
142077,2084N0400X
142079,2084N0400X
142080,207Q00000X
142081,207R00000X
142085,207Q00000X
142087,207Q00000X
142089,207Q00000X
142091,207R00000X
142095,207Q00000X
142096,207Q00000X
142100,2084P0800X
142103,207R00000X
142107,2084P0800X
142111,207Q00000X
142123,207T00000X
142128,207Q00000X
142133,
142142,207R00000X
142144,207R00000X
142149,207RG0100X
142152,2084P0800X
142154,207Q00000X
142156,2084P0800X
142160,2084N0400X
142165,2084P0800X
142166,207QG0300X
142169,207RG0100X
142171,2084P0804X
142174,
142191,207Q00000X
142195,2084P0015X
142198,207RI0011X
142199,207Q00000X
142204,207Q00000X
142208,207Q00000X
142210,207Q00000X
142212,207Q00000X
142215,
142216,2084N0400X
142218,2084P0800X
142222,2084P0800X
142224,208000000X
142227,207W00000X
142228,2084P0800X
142230,2084N0400X
142233,2084N0400X
142235,2084P0800X
142240,
142244,2084P0800X
142245,207R00000X
142246,208000000X
142251,207Q00000X
142254,2084N0008X
142256,207R00000X
142258,207RR0500X
142259,207Q00000X
142260,2084P0800X
142264,2084N0400X
142270,2084N0400X
142272,207K00000X
142273,2084N0400X
142277,2084P0804X
142280,2084P0800X
142288,163WP0808X
142289,2084N0600X
142290,2084P0800X
142291,2084P0800X
142294,363L00000X
142295,207Q00000X
142299,2084N0400X
142301,2084N0600X
142307,207R00000X
142308,207RC0000X
142313,207RC0000X
142314,
142316,2084N0400X
142322,2084N0400X
142323,
142324,2084P0800X
142329,207R00000X
142333,2084P0800X
142335,207R00000X
142339,207RC0000X
142340,207RH0003X
142343,390200000X
142352,2084P0800X
142353,363A00000X
142354,2084N0400X
142355,207W00000X
142356,2084N0400X
142357,207RG0100X
142359,207Y00000X
142362,207RE0101X
142367,2084P0800X
142369,2084P0800X
142371,207RC0000X
142376,2084N0600X
142377,2084N0400X
142381,207Q00000X
142385,207R00000X
142392,2084N0400X
142393,2084P0800X
142394,2084N0402X
142395,207Q00000X
142396,2084P0800X
142398,2084N0400X
142403,2084N0400X
142404,
142405,2084P0800X
142407,207RG0100X
142408,2084N0400X
142413,207Q00000X
142414,2084N0400X
142415,207N00000X
142416,207R00000X
142417,2084P0800X
142422,2084P0800X
142424,2084N0400X
142426,207Q00000X
142433,2084N0400X
142434,
142439,207RG0100X
142442,2084F0202X
142444,207R00000X
142445,207R00000X
142447,2084N0400X
142449,207Q00000X
142455,207Q00000X
142457,
142458,207Q00000X
142459,2084N0400X
142465,2084P0800X
142472,2084P0800X
142474,208D00000X
142475,207Q00000X
142476,2084P0800X
142478,2084P0800X
142480,2084N0400X
142481,207R00000X
142483,207Q00000X
142487,207Q00000X
142493,2084N0400X
142503,207RI0200X
142514,207RX0202X
142527,208000000X
142528,
142530,174400000X
142532,
142535,2084N0400X
142536,
142537,2084F0202X
142540,207Q00000X
142545,2084N0600X
142546,207RH0003X
142548,207RP1001X
142553,207R00000X
142557,207R00000X
142562,2084P0800X
142563,174400000X
142569,2084P0800X
142572,207R00000X
142573,2084P0800X
142574,208000000X
142576,207N00000X
142578,207Q00000X
142582,207RI0011X
142583,207V00000X
142584,207Q00000X
142585,207R00000X
142588,2084P0800X
142590,2084N0400X
142592,
142598,2084P0800X
142600,208000000X
142604,2084P0802X
142606,207RG0100X
142617,2084P0800X
142620,2084P0800X
142621,2080P0008X
142622,2084P0800X
142624,2084N0400X
142633,2084P0800X
142641,2084N0400X
142642,2084N0400X
142644,207T00000X
142648,2084P0804X
142650,207W00000X
142651,2084N0400X
142652,2084N0400X
142653,2084N0400X
142654,208000000X
142656,207R00000X
142657,2084N0400X
142660,207Q00000X
142664,2085R0001X
142668,
142673,207RC0000X
142677,207ZP0102X
142679,207RH0003X
142680,2084N0400X
142681,2084P0800X
142687,2084S0012X
142699,207R00000X
142703,2084N0400X
142712,2084P0800X
142713,207RG0300X
142714,2084N0400X
142724,2084N0400X
142730,208100000X
142738,207R00000X
142743,207R00000X
142746,207R00000X
142750,207Q00000X
142755,
142767,
142771,2084N0400X
142774,207Q00000X
142775,2084N0400X
142787,2084P0800X
142790,2081P2900X
142803,2084N0400X
142806,207V00000X
142814,207RH0000X
142818,2084N0400X
142819,2084N0400X
142821,208D00000X
142823,
142828,2084P0800X
142833,363A00000X
142836,2084N0400X
142837,2084N0400X
142841,2084P0800X
142842,207R00000X
142847,390200000X
142850,2084P0800X
142856,208000000X
142858,2084P0800X
142859,2084P0800X
142860,2084P0800X
142862,363LF0000X
142869,2084N0400X
142875,2084N0400X
142879,
142882,2084P0800X
142883,207R00000X
142891,2084N0400X
142894,2084N0400X
142896,207R00000X
142911,2084N0400X
142912,2084N0400X
142914,2084N0400X
142915,2084P0800X
142918,2084P0804X
142919,2084N0400X
142920,2084P0800X
142931,207R00000X
142932,2084N0400X
142934,2084P0800X
142936,
142937,207R00000X
142939,2084V0102X
142940,207RR0500X
142941,2084N0400X
142942,2084P0800X
142946,
142954,
142955,
142957,2084P0800X
142962,207Q00000X
142969,2084N0400X
142970,207R00000X
142971,2084P0800X
142972,2084N0400X
142974,208000000X
142975,207Q00000X
142978,2085R0001X
142984,2084P0800X
142990,2084P0800X
142994,207Q00000X
142996,2084P0800X
143002,
143003,2080P0207X
143004,207Q00000X
143007,
143011,2084N0400X
143012,207Q00000X
143013,2084N0400X
143015,2084N0400X
143016,207Q00000X
143017,207Q00000X
143024,
143025,2084N0600X
143030,207Q00000X
143034,2084P0800X
143036,207Q00000X
143041,163WP0808X
143042,2084N0400X
143053,207R00000X
143055,2084N0400X
143065,2084P0800X
143066,207Q00000X
143067,207Q00000X
143068,2084N0400X
143069,
143075,207R00000X
143081,2084N0402X
143082,207T00000X
143083,2084N0600X
143086,2084N0400X
143088,2084P0800X
143089,207RP1001X
143092,2084P0805X
143093,2084P0800X
143097,
143105,207R00000X
143109,207T00000X
143111,207RH0003X
143112,207Q00000X
143115,207RR0500X
143126,207R00000X
143135,2084N0400X
143137,
143138,2084N0400X
143141,207Q00000X
143146,2084P0800X
143147,
143149,2085R0001X
143156,207Q00000X
143157,207Q00000X
143160,
143161,207Q00000X
143174,2084N0400X
143175,2084P0800X
143177,
143179,207R00000X
143180,
143183,2084N0400X
143187,207Q00000X
143189,207R00000X
143192,2084P0800X
143193,2084N0400X
143197,207Q00000X
143198,2084N0400X
143202,207R00000X
143204,2084N0400X
143206,207R00000X
143207,2084N0400X
143210,2084N0400X
143217,2084N0400X
143219,208000000X
143220,2084N0400X
143223,2084N0600X
143224,208000000X
143227,207N00000X
143236,390200000X
143237,207Q00000X
143239,207R00000X
143241,2084N0400X
143245,
143248,2084N0400X
143249,2084N0400X
143254,207Q00000X
143255,2084N0400X
143257,
143263,207Q00000X
143264,363A00000X
143268,2084N0400X
143272,2084P0800X
143279,2084N0600X
143281,207RP1001X
143287,2084N0400X
143288,207RP1001X
143301,2084P0800X
143303,207Q00000X
143308,2084N0400X
143309,207ZP0213X
143314,2084P0800X
143315,207RH0003X
143316,207Q00000X
143322,207Q00000X
143328,2084N0400X
143330,207RG0100X
143331,2084P0800X
143342,207R00000X
143344,2084N0400X
143347,207Q00000X
143348,2084P0800X
143349,2084N0400X
143350,
143355,2084P0800X
143357,
143360,2084N0400X
143362,207RP1001X
143369,
143375,207QG0300X
143377,2084P0800X
143383,207Q00000X
143387,2084N0400X
143390,208D00000X
143391,207N00000X
143393,2085R0001X
143395,2084N0400X
143397,2084N0400X
143407,207Q00000X
143408,2084P0802X
143416,207RI0200X
143421,207Q00000X
143425,207R00000X
143432,207Q00000X
143433,
143442,207RG0100X
143445,207T00000X
143447,207R00000X
143455,2084N0400X
143456,207R00000X
143461,
143462,207R00000X
143463,2084N0402X
143467,208000000X
143472,208000000X
143475,207R00000X
143481,2084P0800X
143485,207R00000X
143498,2084P0800X
143499,207Q00000X
143501,207R00000X
143506,208000000X
143515,
143517,207Q00000X
143519,2084P0802X
143527,
143528,207QG0300X
143532,2084N0400X
143533,207ZC0500X
143537,204D00000X
143540,2084P0800X
143543,207Q00000X
143544,207R00000X
143548,207Q00000X
143549,2084P0800X
143552,2084N0400X
143555,2084S0012X
143560,
143561,207T00000X
143563,207R00000X
143566,207Q00000X
143567,363A00000X
143572,
143574,2084P0800X
143582,2084N0400X
143584,163WP0808X
143586,
143597,2084P0800X
143599,2084N0400X
143601,2084N0400X
143603,207N00000X
143605,2084N0400X
143608,207Q00000X
143610,363A00000X
143612,207Q00000X
143615,2084N0400X
143616,207P00000X
143617,2084P0800X
143618,207ZP0105X
143623,2084N0400X
143630,2084N0400X
143633,
143637,207R00000X
143643,
143644,207R00000X
143646,2084N0400X
143648,207R00000X
143653,207Q00000X
143654,207R00000X
143660,2084N0400X
143663,363LW0102X
143664,
143669,207R00000X
143673,2084P0800X
143674,2084P0800X
143676,207Q00000X
143685,2084P0800X
143693,207Q00000X
143695,2084N0400X
143697,2084P0800X
143705,207Q00000X
143706,207Q00000X
143707,207R00000X
143709,207P00000X
143710,
143713,2084N0400X
143714,2084N0400X
143716,207N00000X
143718,207Q00000X
143720,207Q00000X
143723,2084P0800X
143725,363AM0700X
143728,207R00000X
143730,207R00000X
143736,2084P0800X
143739,2084P0800X
143740,207Q00000X
143741,2084P0800X
143744,2084P0800X
143747,207Q00000X
143748,2084N0400X
143750,2084N0400X
143754,2084N0400X
143762,207RI0011X
143763,2084N0400X
143768,2084P0800X
143769,204R00000X
143770,2084N0400X
143771,207Q00000X
143773,2084P0800X
143776,
143780,363A00000X
143783,207R00000X
143787,207UN0901X
143792,207RR0500X
143796,2084P0800X
143798,2084P0800X
143801,2084P0800X
143808,2084N0400X
143810,207RG0300X
143812,174400000X
143814,174400000X
143815,207Q00000X
143817,2084F0202X
143819,2084P0800X
143826,2084A2900X
143827,2084N0600X
143832,207Q00000X
143837,207R00000X
143838,207Q00000X
143845,208000000X
143847,207Q00000X
143858,2084N0400X
143862,
143875,207RH0002X
143884,207R00000X
143885,207RG0100X
143887,2084N0400X
143888,
143894,207QG0300X
143899,207P00000X
143900,2084P0800X
143903,207R00000X
143915,207Q00000X
143919,207RH0000X
143922,2084P0800X
143923,2084N0400X
143927,2084P0800X
143932,2084P0800X
143933,2084P0800X
143940,2084N0400X
143941,2084N0400X
143950,2084P0800X
143956,2084N0400X
143958,2084P0800X
143959,
143963,2084N0400X
143964,207Q00000X
143969,
143971,207Q00000X
143973,2084P0800X
143975,2084P0800X
143977,2084N0400X
143981,207L00000X
143990,
